<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.02.06	03:00:00	4763.11	4784.72	4693.92	4774.17	107182	0	8
2026.02.06	04:00:00	4774.15	4846.45	4760.38	4816.52	79611	0	8
2026.02.06	05:00:00	4816.52	4839.28	4800.93	4824.31	46904	0	8
2026.02.06	06:00:00	4824.32	4831.88	4807.20	4813.94	25095	0	8
2026.02.06	07:00:00	4813.88	4898.06	4807.74	4897.72	42450	0	8
2026.02.06	08:00:00	4897.72	4903.38	4824.83	4846.44	52568	0	8
2026.02.06	09:00:00	4846.45	4861.74	4838.43	4841.17	29266	0	8
2026.02.06	10:00:00	4841.16	4882.32	4829.07	4861.86	31784	0	8
2026.02.06	11:00:00	4861.44	4872.80	4838.51	4866.53	29477	0	8
2026.02.06	12:00:00	4866.54	4880.04	4851.82	4878.45	21023	0	8
2026.02.06	13:00:00	4878.45	4896.03	4864.04	4887.18	22166	0	8
2026.02.06	14:00:00	4887.61	4903.93	4871.69	4900.36	26787	0	8
2026.02.06	15:00:00	4900.36	4938.46	4897.22	4929.20	45316	0	8
2026.02.06	16:00:00	4929.22	4949.59	4894.60	4948.31	51084	0	8
2026.02.06	17:00:00	4948.32	4964.75	4928.32	4943.74	69705	0	8
2026.02.06	18:00:00	4943.76	4953.40	4921.16	4951.64	40733	0	8
2026.02.06	19:00:00	4951.64	4968.80	4948.34	4960.67	26068	0	8
2026.02.06	20:00:00	4960.65	4971.43	4943.97	4962.60	22296	0	8
2026.02.06	21:00:00	4962.63	4963.39	4948.82	4957.17	11992	0	8
2026.02.06	22:00:00	4957.18	4959.23	4936.74	4953.34	19481	0	8
2026.02.06	23:00:00	4953.33	4965.88	4946.52	4965.86	6900	0	8
2026.02.09	01:00:00	4983.69	5046.94	4964.64	5036.25	35271	0	8
2026.02.09	02:00:00	5036.24	5045.17	5012.09	5019.89	29170	0	8
2026.02.09	03:00:00	5019.90	5042.10	4976.20	4982.64	43160	0	8
2026.02.09	04:00:00	4982.64	5017.57	4969.05	5007.14	29214	0	8
2026.02.09	05:00:00	5006.92	5031.54	5005.68	5016.14	25672	0	8
2026.02.09	06:00:00	5016.15	5024.96	5007.71	5012.10	18366	0	8
2026.02.09	07:00:00	5012.16	5041.58	5011.35	5036.63	24948	0	8
2026.02.09	08:00:00	5036.59	5045.60	5014.06	5031.38	35025	0	8
2026.02.09	09:00:00	5031.38	5031.39	4997.36	5006.46	29197	0	8
2026.02.09	10:00:00	5006.47	5035.96	5002.90	5027.37	21145	0	8
2026.02.09	11:00:00	5027.37	5041.14	5002.84	5007.75	18599	0	8
2026.02.09	12:00:00	5007.78	5015.40	4981.38	4990.94	24004	0	8
2026.02.09	13:00:00	4990.93	5018.24	4988.17	5010.87	17496	0	8
2026.02.09	14:00:00	5010.88	5021.79	5006.92	5013.38	17114	0	8
2026.02.09	15:00:00	5013.38	5024.75	4995.00	5007.00	34372	0	8
2026.02.09	16:00:00	5007.00	5040.64	5002.28	5037.82	43336	0	8
2026.02.09	17:00:00	5037.82	5060.45	5022.94	5058.94	41315	0	8
2026.02.09	18:00:00	5058.96	5080.94	5056.90	5073.50	30910	0	8
2026.02.09	19:00:00	5073.48	5075.61	5040.62	5046.29	24714	0	8
2026.02.09	20:00:00	5046.29	5064.00	5044.18	5062.78	26299	0	8
2026.02.09	21:00:00	5062.77	5080.17	5062.48	5074.53	17334	0	8
2026.02.09	22:00:00	5074.53	5086.72	5072.30	5079.76	25519	0	8
2026.02.09	23:00:00	5079.74	5083.20	5047.66	5058.38	11607	0	8
2026.02.10	01:00:00	5058.83	5076.00	4987.39	5032.02	48767	0	8
2026.02.10	02:00:00	5032.03	5048.48	5008.78	5018.93	43580	0	8
2026.02.10	03:00:00	5018.94	5037.68	5012.64	5032.78	57888	0	8
2026.02.10	04:00:00	5032.76	5056.38	5031.87	5038.30	41598	0	8
2026.02.10	05:00:00	5038.30	5038.30	5015.86	5030.06	34782	0	8
2026.02.10	06:00:00	5030.06	5033.94	5017.54	5031.61	17436	0	8
2026.02.10	07:00:00	5031.61	5040.56	5010.92	5039.50	26642	0	8
2026.02.10	08:00:00	5039.45	5045.68	5019.01	5024.70	29481	0	8
2026.02.10	09:00:00	5024.62	5036.12	5018.68	5034.00	22371	0	8
2026.02.10	10:00:00	5034.01	5055.12	5028.82	5041.94	23526	0	8
2026.02.10	11:00:00	5041.94	5063.29	5040.64	5046.76	19002	0	8
2026.02.10	12:00:00	5046.79	5058.22	5036.98	5046.92	17193	0	8
2026.02.10	13:00:00	5046.92	5057.56	5044.50	5056.12	12324	0	8
2026.02.10	14:00:00	5055.63	5057.22	5018.39	5032.25	23256	0	8
2026.02.10	15:00:00	5032.28	5058.60	5026.01	5051.22	38338	0	8
2026.02.10	16:00:00	5051.22	5078.76	5020.32	5039.59	55243	0	8
2026.02.10	17:00:00	5039.53	5048.02	4998.75	5019.58	50928	0	8
2026.02.10	18:00:00	5019.58	5026.60	5005.16	5023.92	38527	0	8
2026.02.10	19:00:00	5023.92	5040.24	5020.69	5026.32	23545	0	8
2026.02.10	20:00:00	5026.32	5027.89	5004.48	5013.27	29991	0	8
2026.02.10	21:00:00	5013.26	5030.28	5008.90	5028.12	18908	0	8
2026.02.10	22:00:00	5028.12	5045.52	5020.41	5030.30	25294	0	8
2026.02.10	23:00:00	5030.26	5032.86	5020.50	5025.30	7272	0	8
